comp1	comp2	comp3	type	breed
42.0289469607004	-23.6070822960678	-7.24082799764141	Commercial	LW
44.2587316067346	-19.7562401211484	-6.16208913951713	Commercial	LW
44.6129622327537	-21.4140528266155	-4.89501013795386	Commercial	LW
42.5454092150625	-25.5680279492584	-10.1032770886662	Commercial	LW
46.5043855555867	-26.6961070718961	-10.3393940902698	Commercial	LW
44.6355876913983	-25.2966355472526	-10.6531167449451	Commercial	LW
40.5979057667654	-30.3090753465401	-10.3639682548358	Commercial	LW
41.4725832182924	-24.3357351757847	-9.49403932107751	Commercial	LW
43.6579962225599	-18.9089527592885	-6.00643703213684	Commercial	LW
44.339692904207	-25.7207249016161	-8.92659339639816	Commercial	LW
43.380327682938	-23.4148200195519	-9.60120286102867	Commercial	LW
44.2458556039384	-25.4640434175403	-10.2023076695166	Commercial	LW
43.9191776776984	-26.042841317099	-12.0451106574337	Commercial	LW
39.4328966520783	-28.6804002172194	-7.25714914691722	Commercial	LW
44.5975238080509	-21.1770462537086	-4.78430032508198	Commercial	LW
42.5381419985534	-21.2449419179859	-7.33854597189797	Commercial	LW
39.8276662338134	-17.8656466611347	-7.95280326496827	Commercial	LW
42.3226116282066	-19.4319813488272	-4.6206584247379	Commercial	LW
41.5645596811847	-21.7299789612805	-7.76755531868502	Commercial	LW
40.5567465752	-18.3751938728473	-4.81440772253899	Commercial	LW
44.5521855451245	-21.6919509196332	-8.18856826784165	Commercial	LW
43.6405408987683	-14.598182887757	-4.76662197962211	Commercial	LW
46.6927379515437	-19.3495896387348	-9.00324627611333	Commercial	LW
43.7353267489288	-22.6632774382957	-8.87991198464181	Commercial	LW
40.3496380508391	-21.2822525385537	-7.09464952628205	Commercial	LW
39.5643692090891	-23.6097307604714	-9.54815268446977	Commercial	LW
38.8451520698711	-21.341665819332	-8.33874948212017	Commercial	LW
43.9415909631677	-18.1118057585067	-6.27445483586408	Commercial	LW
43.0376848660491	-23.2744092345751	-7.28019337282867	Commercial	LW
42.6346418195099	-21.6907736012178	-8.26445556647522	Commercial	LW
42.0517568755932	-20.9392168129514	-10.0194644807098	Commercial	LW
43.0847603313068	-14.4817162596516	-4.91983136302728	Commercial	LW
41.7236624800505	-21.0761218573674	-6.94692447046936	Commercial	LW
40.8924127078869	-20.4226542442296	-5.79467957137263	Commercial	LW
40.164443858441	-19.8547140435078	-4.89468348251834	Commercial	LW
38.7109433060537	-22.4236605832921	-9.93859544505366	Commercial	LW
-51.7408492445739	4.2410812410882	1.36992422834004	China_Local	MGXE
-50.1083009430748	4.32543278807249	2.2675338659377	China_Local	MGXE
-48.3314010177196	3.71319851115598	0.580762772731461	China_Local	MGXE
-49.8229007568971	3.52471374862215	0.812362933003107	China_Local	MGXE
-48.0422996724697	4.02460457718324	0.748496245126937	China_Local	MGXE
-47.8500967333742	0.635984253587559	-1.05298314995711	China_Local	MGXE
-50.7255909073266	5.12409747736447	1.08066695104096	China_Local	MGXE
-47.4700434787531	2.98867881726982	0.12652137290763	China_Local	MGXE
61.3251620247768	13.898159023769	8.56402796315384	Local	MXHL
42.7685038803843	7.83963407081033	8.23312176965022	Local	MXHL
38.0933893012511	-2.47286763978794	7.34997575768285	Local	MXHL
40.6754390107822	10.6690336216534	9.00412456850303	Local	MXHL
39.3402781533651	10.8320317845026	9.3313751094248	Local	MXHL
44.1451559053435	12.9871966805291	9.50621556649426	Local	MXHL
42.8041357146217	13.4437307620514	9.88725966518339	Local	MXHL
40.3903022101874	9.73219352222262	7.95729772637403	Local	MXHL
40.8279765963252	11.4803937204485	9.00092185836276	Local	MXHL
67.7813012413138	53.0145089122037	-17.1422478412549	WildBoar	EUWB
67.7914000867034	51.6000585174045	-16.805162473	WildBoar	EUWB
68.5667087460357	52.3458042346859	-17.7089758385931	WildBoar	EUWB
67.9116996301345	50.4539912136971	-15.3051938237025	WildBoar	EUWB
67.078397817038	51.8623444021651	-16.0373028974033	WildBoar	EUWB
66.7213985085157	52.3436399733019	-14.803659172347	WildBoar	EUWB
67.186630247912	51.6719774648052	-16.4395518332367	WildBoar	EUWB
67.322242286062	51.8599007299765	-16.4360114668508	WildBoar	EUWB
68.227324487133	51.29150095677	-16.758530795575	WildBoar	EUWB
67.3279741499468	51.5365495274393	-15.4499247282203	WildBoar	EUWB
67.1406556160727	51.8447444840726	-16.5591329430359	WildBoar	EUWB
66.9351618169338	52.2864277304771	-15.4866331132911	WildBoar	EUWB
68.9151085071628	51.3803079023853	-15.3134562329007	WildBoar	EUWB
68.127247559934	51.033447575301	-13.8851378820198	WildBoar	EUWB
67.9402799356724	48.2244417009245	-14.2065785547903	WildBoar	EUWB
67.0719259412034	47.5069235275907	-13.2866435338867	WildBoar	EUWB
66.3684624866433	46.5162551303985	-12.8079794789482	WildBoar	EUWB
68.2169345919752	47.9423619625245	-12.107946983568	WildBoar	EUWB
67.2661028120217	47.600805450157	-12.419908912049	WildBoar	EUWB
67.4982594452675	47.1780171424802	-12.8550073206287	WildBoar	EUWB
-64.7920970575382	3.62821817563834	-0.805109518833678	China_Local	NX
-63.1796901827032	3.02448141025443	-0.806703825594246	China_Local	NX
-63.8558998817988	3.58193777971754	0.0748648917875938	China_Local	NX
-65.0579341858948	2.92383751146538	-0.588139882352276	China_Local	NX
-63.5935488236686	3.34617171030734	-1.48975990351871	China_Local	NX
-63.1243160273438	3.75936750100973	-1.24959767003443	China_Local	NX
4.84600926787696	-4.05252760358332	-5.52730636523324	China_Local	NYH
3.68941001578533	-7.21836122840699	-5.63298619621206	China_Local	NYH
-5.03398057195685	-8.69508898790345	-3.96914318582155	China_Local	NYH
-7.23425424174344	-5.05081111477066	-4.92008490358057	China_Local	NYH
-12.9565026874854	-4.27155210443398	-3.36788885624847	China_Local	NYH
-10.5556331679332	-2.69435780377485	0.35937751323935	China_Local	NYH
-9.34501796615642	-5.48181566643057	-4.00401007733378	China_Local	NYH
-6.55192765403574	-3.5664418785457	-2.35054539075861	China_Local	NYH
-3.95024077632889	-6.28939046674256	-2.48990403851141	China_Local	NYH
-15.7552969053795	-4.12378862209102	1.28158087267461	China_Local	NYH
-37.0816779991862	4.59386958993249	4.03090452584787	China_Local	PDB
-40.2209399022198	-0.196699319152599	4.1075252709863	China_Local	PDB
-40.2759112288582	2.35104385585361	2.80796959926869	China_Local	PDB
-43.321590391113	1.56718957040207	2.70181703085733	China_Local	PDB
-35.9795171145859	2.26931226801804	4.43396599646118	China_Local	PDB
-41.4228379979425	2.50971728286639	4.83231108720853	China_Local	PDB
-44.7786953204233	1.88583628010815	3.55975011466795	China_Local	PDB
-40.1592103261152	3.91554150571382	3.90677571825252	China_Local	PDB
-42.9550832817811	1.66627485103904	2.87846723258269	China_Local	PDB
-37.4486201989615	2.7801444559837	2.96228364891893	China_Local	PDB
55.4780625645714	15.9369037903806	11.9166266200635	Local	PECR
60.4635089559239	10.7265053506049	9.51744123691237	Local	PECR
60.6776381553151	12.9174485412734	10.792819373169	Local	PECR
62.1011643425239	18.6345453770253	10.880881504646	Local	PECR
59.892705561887	15.2710475316226	10.5019400872949	Local	PECR
58.0534843958426	14.2366099131307	9.25426966970581	Local	PECR
60.5368363419596	14.2002303564377	11.3425943444293	Local	PECR
55.779722259514	11.0646372362316	5.96075161446461	Local	PECR
61.2266798595093	20.3540894576622	12.235853245601	Local	PECR
56.9821446371993	16.8677650962964	9.57994400098292	Local	PECR
56.050935169545	12.530014814012	11.5717285929967	Local	PECR
58.044673486582	7.67872713887623	7.02144886355239	Local	PECR
59.9576797550058	14.5848486994279	11.0067326399257	Local	PECR
59.0344263299366	15.2476048679086	9.67678088383303	Local	PECR
59.1120740843748	13.0749615550836	10.2733492217503	Local	PECR
60.2731842013808	16.0197884002495	9.74590322006194	Local	PECR
43.0224307091403	-20.0942590925844	-1.01098724623804	Commercial	PI
43.6305091382908	-17.7410701491038	-2.67656455790614	Commercial	PI
46.7914891489481	-16.8467185687482	-3.04556334496571	Commercial	PI
45.2933379722339	-19.5233967963572	-6.20501553985371	Commercial	PI
43.129807892619	-18.0544590132549	-3.94028416453436	Commercial	PI
47.3146576063365	-10.5940718241737	1.73488756794666	Commercial	PI
